project,num_forks,num_files,project_age,num_stars,ratio_old_volunteers,fork_entropy,num_integrated_commits,num_forks_rq2,num_files_rq2,ratio_old_volunteers_rq2,ratio_prs_with_tests,ratio_prs_with_hot_files,fork_entropy_rq2,num_closed_prs,ratio_merged_prs,num_bug_report_issues
hashicorp/terraform,21,351,1785,15869,0,0.444745217,6,15,42,0,0.333333333,0.733333333,0.551673557,6,0.333333333,63
hashicorp/terraform,26,117,1813,16264,0,0.508196825,19,17,38,0,0.222222222,0.833333333,0.557098725,11,0.727272727,82
hashicorp/terraform,27,58,1844,16649,0,0.474093404,8,15,20,0,0.0625,0.875,0.57970715,4,0.75,67
mrdoob/three.js,6,60,161,4280,0,0.833332129,18,4,29,0,0.166666667,0,0.749815274,6,0.166666667,0
mrdoob/three.js,6,175,342,5880,0,0.805280694,48,2,3,0,0,1,0.5,2,0.5,7
mrdoob/three.js,5,15,373,6213,0,0.763898588,6,2,11,0,0,1,0.5,3,0.666666667,1
mrdoob/three.js,4,51,403,6493,0,0.75,20,4,33,0,0,0.5,0.747710545,6,1,3
mrdoob/three.js,4,161,434,6769,0.044776119,0.749999468,65,6,151,0.166666667,0.333333333,1,0.832051461,6,0.833333333,9
mrdoob/three.js,13,187,464,7074,0.24137931,0.781921706,68,8,157,0.461538462,0.307692308,0.769230769,0.62311677,13,0.384615385,10
mrdoob/three.js,9,86,495,7310,0.109090909,0.567600161,50,6,84,0.125,0.125,0.875,0.464273234,8,0.5,6
mrdoob/three.js,11,183,526,7582,0.452830189,0.787216861,23,7,329,0.642857143,0.214285714,0.857142857,0.678093519,14,0.5,11
mrdoob/three.js,14,346,556,7837,0.347305389,0.899800751,151,8,279,0.2,0.133333333,0.733333333,0.669154562,15,0.266666667,17
mrdoob/three.js,6,286,587,8077,0.081632653,0.794497571,37,7,416,0.111111111,0.222222222,1,0.688854074,9,0.333333333,15
mrdoob/three.js,9,206,617,8356,0.142857143,0.656483716,30,7,306,0.5,0.125,0.875,0.60687877,8,0.25,14
mrdoob/three.js,21,544,648,8556,0.092592593,0.775180447,86,14,23,0.142857143,0,0.785714286,0.74410757,14,0.142857143,20
mrdoob/three.js,12,222,679,9049,0.058823529,0.714988845,45,5,13,0.166666667,0,0.666666667,0.769361323,6,0.666666667,13
mrdoob/three.js,10,284,708,9619,0.012658228,0.804359598,74,4,8,0.25,0.25,0.75,0.749690156,4,0.75,17
mrdoob/three.js,16,389,739,10152,0.375,0.860238038,119,10,197,0.615384615,0.153846154,0.692307692,0.652228426,13,0.461538462,17
mrdoob/three.js,8,124,769,10710,0.32,0.860935804,20,4,52,0.2,0.2,0.8,0.75,5,0.6,20
mrdoob/three.js,9,458,800,11402,0.097560976,0.637415189,23,7,217,0,0.111111111,0.777777778,0.472778588,9,0.333333333,18
mrdoob/three.js,13,187,830,11974,0.171428571,0.761697941,89,6,6,0,0,0.857142857,0.719901581,7,0.285714286,20
mrdoob/three.js,22,316,861,12532,0.189349112,0.780552943,144,10,388,0.076923077,0.153846154,0.692307692,0.69967896,13,0.230769231,11
mrdoob/three.js,12,422,892,13010,0.168421053,0.814379373,83,9,134,0.222222222,0.111111111,1,0.596380596,9,0.333333333,14
mrdoob/three.js,9,165,922,13445,0.016949153,0.827497736,109,10,85,0.083333333,0.083333333,0.916666667,0.588211556,12,0.583333333,10
mrdoob/three.js,19,253,953,13754,0.082417582,0.686017191,169,13,170,0.263157895,0.052631579,0.842105263,0.660125995,19,0.631578947,26
mrdoob/three.js,14,200,983,13975,0.040816327,0.805054689,88,10,128,0.307692308,0.153846154,0.846153846,0.670159959,13,0.692307692,15
mrdoob/three.js,22,363,1014,14585,0.285714286,0.502310513,22,17,59,0.260869565,0.130434783,0.869565217,0.760341632,23,0.47826087,20
mrdoob/three.js,26,268,1045,14807,0.159235669,0.688074208,37,19,385,0.294117647,0.235294118,0.882352941,0.710662871,34,0.5,27
mrdoob/three.js,21,286,1073,14976,0.125,0.538946347,13,16,28,0.117647059,0,0.882352941,0.847107253,17,0.294117647,20
mrdoob/three.js,26,381,1104,15152,0.222222222,0.630280019,28,21,213,0.40625,0.0625,0.71875,0.703118548,32,0.625,21
mrdoob/three.js,21,210,1134,15296,0.442105263,0.675095865,15,15,166,0.105263158,0,0.789473684,0.748314116,19,0.315789474,22
mrdoob/three.js,15,410,1165,15400,0.297297297,0.79029043,10,7,293,0.285714286,0.142857143,1,0.712306435,7,0.571428571,15
mrdoob/three.js,25,491,1195,15514,0.110169492,0.740158966,28,14,267,0.1,0.2,0.8,0.576256677,20,0.6,16
mrdoob/three.js,26,191,1226,15613,0.205128205,0.695905976,13,16,32,0.210526316,0.157894737,0.736842105,0.747830849,18,0.277777778,24
mrdoob/three.js,22,219,1257,15694,0.15,0.641569126,20,10,49,0,0,0.4,0.750841097,15,0.266666667,14
mrdoob/three.js,35,82,1287,15767,0.081632653,0.634583596,60,31,102,0.043478261,0.02173913,0.369565217,0.59770076,46,0.5,19
mrdoob/three.js,31,411,1318,15834,0.07,0.707661314,39,21,130,0,0.096774194,0.741935484,0.750090437,31,0.580645161,11
mrdoob/three.js,26,60,1348,15902,0.061728395,0.711675266,26,18,46,0.086956522,0,0.695652174,0.663658669,22,0.363636364,12
mrdoob/three.js,28,358,1379,15932,0.007874016,0.555343037,60,20,92,0.022727273,0.113636364,0.909090909,0.631681773,43,0.674418605,17
mrdoob/three.js,39,384,1410,15971,0.015503876,0.662676187,37,27,147,0,0.066666667,0.8,0.558959502,30,0.2,17
mrdoob/three.js,34,630,1438,16020,0.01754386,0.729532222,51,22,282,0,0.051282051,0.794871795,0.736762641,38,0.052631579,15
mrdoob/three.js,31,313,1469,16056,0.126760563,0.524964762,24,23,64,0.04,0,0.88,0.650661294,22,0.227272727,16
mrdoob/three.js,34,161,1499,16219,0,0.689374016,26,25,386,0.032258065,0.096774194,0.838709677,0.534362753,29,0.172413793,21
mrdoob/three.js,33,482,1530,16352,0.126760563,0.661356498,29,23,385,0.03030303,0.03030303,0.727272727,0.600782497,33,0,26
mrdoob/three.js,42,607,1560,16650,0.078125,0.525685531,39,24,394,0.166666667,0.083333333,0.888888889,0.548566126,35,0,21
mrdoob/three.js,24,427,1591,16983,0.051282051,0.595188467,24,12,94,0,0.153846154,1,0.521665101,13,0.076923077,17
mrdoob/three.js,34,270,1622,17347,0.025210084,0.5157699,33,25,441,0,0.035714286,0.75,0.262770988,28,0.428571429,11
mrdoob/three.js,41,700,1652,17579,0.06741573,0.637759215,59,27,520,0,0.081632653,0.857142857,0.515771693,47,0.042553191,23
mrdoob/three.js,35,629,1683,17957,0.147286822,0.60878212,28,27,480,0,0.051282051,0.871794872,0.407722934,36,0.055555556,17
mrdoob/three.js,29,639,1713,18288,0.015789474,0.637477282,22,20,945,0.083333333,0.083333333,0.875,0.634729088,24,0.208333333,16
mrdoob/three.js,43,734,1744,18663,0.055944056,0.492454694,55,28,653,0.142857143,0.142857143,0.942857143,0.29213774,35,0.085714286,24
mrdoob/three.js,30,850,1775,19129,0,0.50149777,33,19,93,0,0.08,0.96,0.494420101,23,0,17
mrdoob/three.js,41,550,1803,19509,0.022099448,0.659048832,28,26,1505,0,0.131578947,0.947368421,0.352456856,34,0.058823529,18
mrdoob/three.js,24,828,1834,19954,0.053846154,0.707722007,29,12,669,0,0.2,0.9,0.598259084,19,0,20
mrdoob/three.js,28,143,1864,20428,0.011363636,0.658917173,26,19,368,0.033333333,0.033333333,0.933333333,0.436172648,27,0.111111111,18
mrdoob/three.js,39,699,1895,20858,0.024096386,0.651822254,17,23,375,0,0.03030303,0.96969697,0.456177291,31,0.064516129,9
mrdoob/three.js,21,585,1925,21279,0,0.602579079,18,20,426,0,0.041666667,0.875,0.460009333,24,0.416666667,16
mrdoob/three.js,32,552,1956,21645,0.008196721,0.707243263,24,24,190,0.0625,0,0.9375,0.629578105,32,0.40625,11
mrdoob/three.js,41,364,1987,22020,0,0.632807196,44,27,120,0,0.111111111,0.833333333,0.666637719,36,0.416666667,21
mrdoob/three.js,45,551,2017,22506,0,0.604955407,45,27,889,0,0.085714286,0.857142857,0.386006201,35,0.028571429,22
mrdoob/three.js,46,757,2048,22993,0,0.546762564,45,26,725,0.052631579,0.131578947,0.894736842,0.459695846,37,0.054054054,17
mrdoob/three.js,43,800,2078,23389,0,0.450310228,105,24,463,0.021276596,0.021276596,0.680851064,0.399805826,47,0.021276596,12
mrdoob/three.js,42,665,2109,23873,0.028846154,0.652218828,25,22,47,0.066666667,0.066666667,0.8,0.731836997,29,0,16
mrdoob/three.js,56,956,2140,24352,0.011111111,0.525616053,41,35,270,0,0.047619048,0.833333333,0.513713777,42,0.023809524,12
mrdoob/three.js,50,827,2169,24823,0,0.590090376,63,27,1145,0,0.210526316,0.921052632,0.578506287,35,0.028571429,14
mrdoob/three.js,46,638,2200,25447,0,0.571425682,23,22,694,0,0.048780488,0.87804878,0.384615997,40,0.225,19
mrdoob/three.js,57,883,2230,26142,0.002881844,0.562520328,48,32,785,0,0.090909091,0.863636364,0.46352698,42,0.238095238,18
mrdoob/three.js,44,790,2261,26826,0,0.695970046,48,22,765,0,0.090909091,0.96969697,0.446756992,32,0.6875,19
mrdoob/three.js,44,882,2291,27480,0,0.617341995,64,28,838,0,0.039215686,0.901960784,0.415370425,49,0.591836735,18
mrdoob/three.js,43,654,2322,28089,0.018867925,0.626990584,35,29,669,0.058823529,0.058823529,0.941176471,0.381475604,32,0.625,13
mrdoob/three.js,48,649,2353,28695,0.011111111,0.520741319,49,27,362,0.078947368,0.026315789,1,0.322818189,34,0.823529412,13
mrdoob/three.js,46,460,2383,29350,0,0.52333896,39,28,51,0,0,0.903225806,0.576560328,27,0.666666667,10
mrdoob/three.js,34,958,2414,30163,0,0.591693196,132,23,539,0,0.029850746,0.910447761,0.488344118,64,0.90625,13
mrdoob/three.js,44,588,2444,30854,0,0.670859215,58,28,499,0,0.105263158,0.842105263,0.460926881,36,0.833333333,13
mrdoob/three.js,63,503,2475,31455,0,0.673823239,115,38,347,0.015625,0.0625,0.921875,0.550278939,60,0.766666667,17
mrdoob/three.js,74,798,2506,32145,0.011111111,0.507908086,104,35,445,0.014285714,0.114285714,0.871428571,0.509638369,64,0.796875,18
mrdoob/three.js,51,851,2534,32873,0.012658228,0.626109936,67,25,276,0.028571429,0.114285714,0.8,0.633522741,30,0.666666667,11
mrdoob/three.js,45,696,2565,33681,0.015151515,0.627820513,39,21,73,0.086956522,0.086956522,0.782608696,0.581497468,22,0.863636364,20
mrdoob/three.js,43,716,2595,34385,0,0.448103198,29,21,457,0,0.08,0.96,0.503089877,22,0.636363636,18
mrdoob/three.js,50,775,2626,35059,0,0.638769701,61,26,453,0,0.047619048,0.833333333,0.443698366,41,0.804878049,18
mrdoob/three.js,43,753,2656,35762,0,0.502238875,31,26,32,0,0,0.793103448,0.640471405,28,0.571428571,15
mrdoob/three.js,58,669,2687,36409,0,0.446358462,50,37,332,0,0.068181818,0.795454545,0.330134667,41,0.756097561,19
mrdoob/three.js,50,1024,2718,37104,0,0.569447518,62,31,384,0,0.0625,0.833333333,0.548074178,47,0.829787234,11
mrdoob/three.js,57,1022,2748,37755,0,0.483200305,56,29,665,0,0.102564103,0.769230769,0.447228991,39,0.666666667,17
mrdoob/three.js,50,989,2779,38538,0,0.490908599,75,21,492,0,0.142857143,0.666666667,0.39332344,41,0.780487805,21
mrdoob/three.js,57,888,2809,39430,0,0.540267336,70,27,79,0,0,0.901960784,0.672217581,48,0.770833333,12
mrdoob/three.js,51,798,2840,40412,0,0.646038328,49,30,566,0,0.096774194,0.870967742,0.451413799,28,0.642857143,23
mrdoob/three.js,67,649,2871,41383,0.026315789,0.571695297,52,33,1025,0.066666667,0.088888889,0.866666667,0.33353481,43,0.651162791,21
mrdoob/three.js,81,654,2899,42132,0,0.611778355,40,35,375,0,0.105263158,0.789473684,0.32546267,37,0.648648649,17
mrdoob/three.js,69,637,2930,43129,0,0.650406028,60,25,344,0.03125,0,0.84375,0.372736547,29,0.75862069,13
mrdoob/three.js,57,584,2960,44061,0,0.503729882,43,24,445,0,0.142857143,0.75,0.342862454,25,0.64,17
mrdoob/three.js,60,767,2991,44970,0,0.577921688,67,35,267,0,0.075,0.825,0.426608888,34,0.882352941,22
mrdoob/three.js,54,723,3021,45764,0,0.597567555,51,24,310,0,0.096774194,0.870967742,0.434900782,27,0.740740741,10
mrdoob/three.js,60,1034,3052,46646,0,0.559516948,61,27,328,0,0.090909091,0.848484848,0.405008777,27,0.666666667,16
mrdoob/three.js,48,807,3083,47548,0,0.710372463,180,23,625,0,0.142857143,0.714285714,0.5833431,30,0.833333333,20
mrdoob/three.js,56,863,3113,48355,0,0.5292054,69,34,1302,0,0.075,0.85,0.231981891,36,0.722222222,15
mrdoob/three.js,51,1155,3144,49177,0,0.59719959,42,21,196,0,0.103448276,0.896551724,0.510441702,24,0.75,22
mrdoob/three.js,45,887,3174,49993,0,0.649528729,42,21,1021,0,0.166666667,0.958333333,0.512487393,19,0.789473684,20
mrdoob/three.js,46,1177,3205,51049,0.005617978,0.498635576,45,23,858,0.033333333,0.066666667,0.866666667,0.510691968,18,0.888888889,19
mrdoob/three.js,40,276,3236,51956,0,0.587552842,37,21,234,0,0.05,0.925,0.507822269,27,0.703703704,11
mrdoob/three.js,57,788,3264,52685,0.011173184,0.405804862,67,35,122,0.019607843,0,0.921568627,0.658086601,41,0.829268293,17
mrdoob/three.js,54,856,3295,53581,0.011695906,0.437531607,47,32,637,0.060606061,0.03030303,0.939393939,0.350527754,24,0.791666667,16
Microsoft/vscode,35,339,58,0,0,0.423248249,52,28,287,0,0.130434783,0,0.286377789,43,0.139534884,188
Microsoft/vscode,32,655,88,7109,0,0.386100995,28,30,609,0,0.166666667,0.555555556,0.415462214,35,0.085714286,297
Microsoft/vscode,19,595,119,8327,0,0.704559995,16,12,333,0,0.1875,0.625,0.550542472,16,0,327
Microsoft/vscode,25,726,150,9276,0,0.437178009,53,23,745,0,0.142857143,0.821428571,0.367642194,28,0.035714286,305
Microsoft/vscode,20,40,179,10056,0,0.587982233,34,18,159,0,0.115384615,0.923076923,0.459538942,26,0,403
Microsoft/vscode,41,627,210,11095,0,0.279708291,37,29,369,0,0.175,0.8,0.307307242,40,0.15,310
Microsoft/vscode,18,84,240,12930,0,0.677733808,13,13,365,0,0.260869565,0.695652174,0.423142194,23,0.434782609,318
Microsoft/vscode,29,103,271,13980,0,0.54347864,25,24,67,0,0.137931034,0.827586207,0.544361118,26,0.730769231,511
Microsoft/vscode,27,577,301,14867,0,0.326410574,27,19,1092,0,0.363636364,0.909090909,0.373464187,20,0.75,354
Microsoft/vscode,28,283,332,15639,0,0.463822403,37,21,362,0,0.15625,0.90625,0.335135011,32,0.71875,309
Microsoft/vscode,32,830,363,16458,0,0.498472941,33,23,1821,0,0.114285714,0.885714286,0.246698912,34,0.647058824,466
Microsoft/vscode,42,1359,393,17470,0,0.360436364,39,30,628,0,0.222222222,0.805555556,0.358220227,35,0.714285714,402
Microsoft/vscode,44,1405,424,18549,0.238636364,0.366561565,51,31,597,0.219512195,0.146341463,0.975609756,0.24993922,40,0.75,324
Microsoft/vscode,43,463,454,19704,0.068627451,0.255144055,43,33,1026,0.046511628,0.162790698,0.837209302,0.356265256,42,0.714285714,409
Microsoft/vscode,33,1371,485,20587,0.032258065,0.585932255,42,21,1070,0.04,0.32,0.8,0.443976851,24,0.583333333,454
Microsoft/vscode,39,717,516,21581,0,0.414594559,76,31,1531,0,0.304347826,0.869565217,0.413744517,45,0.8,442
Microsoft/vscode,53,1060,544,22987,0.051643192,0.392705252,90,39,1017,0.155172414,0.293103448,0.913793103,0.385784159,56,0.660714286,536
Microsoft/vscode,49,1133,575,24887,0.006535948,0.412504784,53,33,1045,0.068181818,0.159090909,0.909090909,0.328009117,42,0.714285714,456
Microsoft/vscode,64,1301,605,26640,0.01369863,0.321157678,72,51,949,0.047619048,0.174603175,0.825396825,0.259967971,58,0.586206897,463
Microsoft/vscode,43,1265,636,28194,0.06185567,0.472122894,68,35,1860,0.106382979,0.319148936,0.893617021,0.442557341,44,0.681818182,601
Microsoft/vscode,40,1352,666,29634,0.055045872,0.403625549,56,30,743,0.055555556,0.166666667,0.916666667,0.368437997,36,0.694444444,400
Microsoft/vscode,47,1159,697,31152,0.054054054,0.422089787,48,31,396,0.111111111,0.111111111,0.944444444,0.32474189,35,0.542857143,467
Microsoft/vscode,51,868,728,32875,0.038461538,0.352522683,46,37,611,0.046511628,0.186046512,0.837209302,0.280164351,43,0.76744186,442
Microsoft/vscode,70,1491,758,34605,0,0.268497971,75,59,1238,0,0.123076923,0.861538462,0.219098843,65,0.753846154,470
Microsoft/vscode,70,2056,789,37202,0.005882353,0.326208621,83,51,1775,0.03125,0.265625,0.875,0.275760777,62,0.64516129,429
Microsoft/vscode,63,1639,819,39967,0.011494253,0.283251951,102,48,2479,0.03125,0.296875,0.90625,0.272995274,62,0.596774194,311
Microsoft/vscode,45,1605,850,41799,0,0.249191575,57,34,549,0,0.105263158,0.921052632,0.231693567,36,0.666666667,384
Microsoft/vscode,68,1326,881,43929,0,0.231940128,92,48,411,0,0.109375,0.8125,0.244973674,62,0.64516129,530
Microsoft/vscode,61,1938,909,45859,0,0.304300817,105,49,901,0,0.181818182,0.878787879,0.199229487,65,0.723076923,542
Microsoft/vscode,67,1519,940,47993,0,0.333413042,71,40,924,0,0.294117647,0.901960784,0.451217004,50,0.68,363
Microsoft/vscode,64,1729,970,49993,0.070422535,0.251548213,73,52,898,0.026666667,0.146666667,0.92,0.261246622,70,0.742857143,381
Microsoft/vscode,56,1341,1001,52475,0,0.311050485,155,42,968,0,0.184210526,0.868421053,0.280421485,73,0.780821918,631
Microsoft/vscode,45,1320,1031,55752,0,0.283598501,50,39,584,0,0.239130435,0.913043478,0.314495699,42,0.666666667,484
Microsoft/vscode,68,1228,1062,57886,0.01,0.361601947,69,41,981,0.019230769,0.230769231,0.923076923,0.314597991,49,0.612244898,532
Microsoft/vscode,70,1304,1093,60314,0.011560694,0.378494838,53,44,949,0.039215686,0.215686275,0.803921569,0.300896426,45,0.644444444,440
Microsoft/vscode,213,1643,1123,62821,0.005033557,0.194504102,170,165,926,0.01025641,0.076923077,0.876923077,0.120482893,177,0.525423729,474
Microsoft/vscode,66,1316,1154,65554,0.005952381,0.37375338,39,42,641,0.020833333,0.145833333,0.958333333,0.274420911,38,0.5,314
Microsoft/vscode,76,1481,1184,67553,0,0.422700298,80,45,985,0,0.423728814,0.949152542,0.361697375,53,0.641509434,349
Microsoft/vscode,70,1192,1215,69407,0,0.284442456,96,51,687,0,0.177419355,0.887096774,0.215059385,53,0.773584906,432
Microsoft/vscode,61,1474,1246,71458,0,0.307999415,38,33,344,0,0.162162162,0.72972973,0.226020593,29,0.655172414,394
Microsoft/vscode,61,1425,1274,73392,0,0.330847268,49,33,921,0,0.263157895,0.815789474,0.33534854,22,0.681818182,339
Microsoft/vscode,92,1209,1305,75634,0,0.294191883,63,49,349,0,0.115942029,0.913043478,0.258933317,34,0.676470588,255
vuejs/vue,9,60,793,0,0,0.55471359,9,8,59,0,0.625,0.125,0.618167974,8,0,9
vuejs/vue,15,44,824,1310,0,0.614982426,14,12,38,0,0.6,0.933333333,0.703374947,14,0,16
vuejs/vue,14,42,854,2530,0,0.580402606,12,12,24,0,0.307692308,1,0.650208981,13,0,14
vuejs/vue,14,43,885,4060,0,0.739369023,17,10,23,0,0.5625,0.875,0.755562407,16,0,7
vuejs/vue,10,31,916,5667,0,0.738577758,7,8,12,0,0.333333333,0.666666667,0.763577215,9,0,7
vuejs/vue,16,143,945,6627,0,0.576390594,14,13,19,0,0.533333333,0.666666667,0.73223795,15,0,19
vuejs/vue,19,55,976,7938,0,0.618174256,13,15,34,0,0.681818182,0.681818182,0.644626415,22,0.227272727,21
vuejs/vue,18,113,1006,9976,0,0.727652402,2,9,44,0,0.75,0.583333333,0.695201296,12,0.083333333,15
vuejs/vue,9,103,1037,12006,0,0.396445935,12,8,13,0,0.166666667,0.833333333,0.743390083,12,0.75,34
vuejs/vue,9,18,1067,13717,0,0.792399142,5,5,144,0,0.8,0.8,0.632070128,5,0.6,27
vuejs/vue,12,258,1098,15601,0,0.479046497,14,9,257,0,0.6,1,0.636237948,9,0.555555556,30
vuejs/vue,23,74,1129,17798,0,0.633825337,33,17,68,0,0.62962963,1,0.632908008,27,0.851851852,22
vuejs/vue,27,219,1159,20613,0,0.487849137,57,15,76,0,0.548387097,1,0.682502715,31,0.709677419,34
vuejs/vue,21,138,1190,24317,0,0.570335432,62,13,141,0,0.678571429,0.892857143,0.48331829,28,0.714285714,38
vuejs/vue,29,59,1220,27548,0,0.432136685,21,13,41,0,0.235294118,0.823529412,0.520122266,17,0.529411765,33
vuejs/vue,27,629,1251,30128,0,0.397910945,22,13,368,0,0.235294118,0.705882353,0.219863444,16,0.6875,29
vuejs/vue,34,248,1282,33258,0,0.541777196,33,22,196,0,0.5,0.9,0.535591774,26,0.653846154,29
vuejs/vue,37,169,1310,36825,0,0.520748477,47,20,78,0,0.529411765,0.852941176,0.537592219,33,0.727272727,31
vuejs/vue,26,262,1341,40853,0,0.529731802,16,10,19,0,0.2,0.8,0.595879159,10,0.7,21
vuejs/vue,31,371,1371,44197,0,0.559004164,36,18,251,0,0.458333333,0.916666667,0.444942356,24,0.625,24
vuejs/vue,26,362,1402,47393,0,0.705471376,45,13,307,0,0.705882353,0.941176471,0.499587074,17,0.588235294,20
vuejs/vue,26,250,1432,50698,0,0.707048543,12,10,232,0,0.333333333,0.833333333,0.354992757,12,0.5,22
vuejs/vue,41,159,1463,54489,0,0.614489772,14,17,39,0,0.421052632,1,0.595720245,19,0.473684211,24
vuejs/vue,32,355,1494,58102,0,0.586019242,30,16,232,0,0.352941176,0.882352941,0.457085079,17,0.529411765,23
vuejs/vue,47,441,1524,61951,0,0.409962959,27,26,438,0,0.387096774,0.903225806,0.387866504,31,0.548387097,31
vuejs/vue,34,260,1555,65594,0,0.578554889,18,17,39,0,0.294117647,1,0.579228522,16,0.5,10
vuejs/vue,33,324,1585,68946,0,0.526119141,17,14,289,0,0.571428571,0.928571429,0.410050379,14,0.5,21
vuejs/vue,35,546,1616,71996,0,0.449248153,15,18,29,0,0.35,0.8,0.663950039,18,0.333333333,23
vuejs/vue,18,343,1647,76278,0,0.52850711,7,6,38,0,0.666666667,1,0.727677815,6,0.666666667,4
vuejs/vue,45,541,1675,79379,0,0.506561341,33,23,414,0,0.5,0.766666667,0.389267518,29,0.655172414,19
vuejs/vue,47,453,1706,83624,0,0.478524485,17,21,50,0,0.52173913,0.913043478,0.556292325,20,0.3,18
vuejs/vue,43,481,1736,87613,0,0.567351501,18,19,219,0,0.526315789,1,0.375821511,14,0.642857143,16
vuejs/vue,45,421,1767,91299,0,0.611945528,18,13,78,0,0.588235294,1,0.744886053,15,0.8,13
vuejs/vue,52,414,1797,102068,0,0.423796459,11,18,268,0,0.421052632,1,0.340398426,17,0.470588235,14
vuejs/vue,46,139,1828,106099,0,0.598030581,15,16,286,0,0.444444444,0.888888889,0.224405686,17,0.470588235,15
vuejs/vue,34,260,1859,109879,0,0.773584788,6,6,14,0,0.428571429,1,0.752927136,7,0.571428571,11
vuejs/vue,38,529,1889,112968,0,0.663648516,17,14,74,0,0.428571429,1,0.537288284,13,0.461538462,9
vuejs/vue,48,488,1920,115888,0,0.486335104,15,18,21,0,0.263157895,0.631578947,0.618263608,18,0.388888889,12
vuejs/vue,61,646,1950,119274,0,0.600045118,24,20,264,0,0.590909091,0.772727273,0.26220881,20,0.55,13
vuejs/vue,53,931,1981,122568,0,0.534324083,8,18,215,0,0.428571429,0.952380952,0.399372841,18,0.277777778,8
vuejs/vue,51,420,2012,126253,0,0.467675945,22,20,32,0,0.409090909,0.954545455,0.681656402,12,0.75,27
